name,discrete,valence
samplenew_00018996,sad,
samplenew_00019446,sad,
samplenew_00020366,happy,
samplenew_00020868,neutral,
samplenew_00021674,angry,
samplenew_00022004,worried,
samplenew_00022394,angry,
samplenew_00022791,sad,
samplenew_00023566,angry,
samplenew_00023998,sad,
samplenew_00026578,angry,
samplenew_00028089,neutral,
samplenew_00029339,sad,
samplenew_00029714,angry,
samplenew_00029968,sad,
samplenew_00030115,sad,
samplenew_00030374,angry,
samplenew_00030685,sad,
samplenew_00030728,neutral,
samplenew_00031023,worried,
samplenew_00032641,angry,
samplenew_00032817,angry,
samplenew_00033099,happy,
samplenew_00033694,sad,
samplenew_00034883,sad,
samplenew_00035056,sad,
samplenew_00069180,sad,
samplenew_00069372,sad,
samplenew_00070486,sad,
samplenew_00070841,sad,
samplenew_00070977,neutral,
samplenew_00071114,angry,
samplenew_00036450,surprise,
samplenew_00037183,sad,
samplenew_00039662,happy,
samplenew_00039812,happy,
samplenew_00040154,neutral,
samplenew_00040231,happy,
samplenew_00040770,angry,
samplenew_00040994,sad,
samplenew_00041925,worried,
samplenew_00042341,sad,
samplenew_00044840,happy,
samplenew_00045503,sad,
samplenew_00045936,happy,
samplenew_00047156,happy,
samplenew_00047301,neutral,
samplenew_00047663,neutral,
samplenew_00048213,happy,
samplenew_00049532,happy,
samplenew_00050084,happy,
samplenew_00050581,happy,
samplenew_00051788,neutral,
samplenew_00052726,happy,
samplenew_00053267,angry,
samplenew_00054388,worried,
samplenew_00054978,neutral,
samplenew_00055260,worried,
samplenew_00056853,happy,
samplenew_00056870,sad,
samplenew_00057871,happy,
samplenew_00057931,angry,
samplenew_00058101,sad,
samplenew_00059713,neutral,
samplenew_00059861,surprise,
samplenew_00060610,angry,
samplenew_00060747,happy,
samplenew_00063053,happy,
samplenew_00063306,sad,
samplenew_00063559,sad,
samplenew_00063751,sad,
samplenew_00065448,sad,
samplenew_00065779,neutral,
samplenew_00066027,angry,
samplenew_00066345,happy,
sample_00001903,sad,
sample_00007026,surprise,
samplenew_00001180,neutral,
samplenew_00001468,worried,
samplenew_00001628,angry,
samplenew_00001967,happy,
samplenew_00002256,angry,
samplenew_00002258,sad,
samplenew_00003843,happy,
samplenew_00004743,neutral,
samplenew_00005743,angry,
samplenew_00007970,angry,
samplenew_00008354,happy,
samplenew_00008504,angry,
samplenew_00009061,sad,
samplenew_00009958,neutral,
samplenew_00010438,sad,
samplenew_00011009,sad,
samplenew_00011890,sad,
samplenew_00012823,angry,
samplenew_00012850,sad,
samplenew_00012925,happy,
samplenew_00013360,neutral,
samplenew_00013655,sad,
samplenew_00013848,happy,
samplenew_00013852,neutral,
samplenew_00014225,happy,
samplenew_00014434,sad,
samplenew_00014961,angry,
samplenew_00016081,happy,
samplenew_00016151,angry,
samplenew_00017109,happy,
samplenew_00017464,sad,
samplenew_00019505,happy,
samplenew_00020162,sad,
samplenew_00020657,happy,
samplenew_00020725,worried,
samplenew_00022958,angry,
samplenew_00023022,neutral,
samplenew_00023212,neutral,
samplenew_00023383,angry,
samplenew_00023798,happy,
samplenew_00023864,happy,
samplenew_00024627,sad,
samplenew_00024854,angry,
samplenew_00024972,surprise,
samplenew_00025432,neutral,
samplenew_00025495,happy,
samplenew_00026109,happy,
samplenew_00026625,sad,
samplenew_00027237,angry,
samplenew_00027593,angry,
samplenew_00028495,worried,
samplenew_00028881,angry,
samplenew_00029380,happy,
samplenew_00029930,happy,
samplenew_00030529,angry,
samplenew_00031491,happy,
samplenew_00032133,angry,
samplenew_00032196,happy,
samplenew_00032468,angry,
samplenew_00032501,sad,
samplenew_00032625,happy,
samplenew_00032814,sad,
samplenew_00033225,angry,
samplenew_00069049,sad,
samplenew_00070015,neutral,
samplenew_00070733,sad,
samplenew_00033835,neutral,
samplenew_00034933,neutral,
samplenew_00035308,sad,
samplenew_00035379,sad,
samplenew_00036101,neutral,
samplenew_00036206,sad,
samplenew_00037124,sad,
samplenew_00037290,angry,
samplenew_00037552,angry,
samplenew_00038029,happy,
samplenew_00038050,neutral,
samplenew_00038747,sad,
samplenew_00040703,angry,
samplenew_00041545,neutral,
samplenew_00042694,happy,
samplenew_00043768,sad,
samplenew_00044368,sad,
samplenew_00047141,happy,
samplenew_00048364,neutral,
samplenew_00048611,happy,
samplenew_00048656,sad,
samplenew_00048980,sad,
samplenew_00050832,angry,
samplenew_00051979,happy,
samplenew_00052106,angry,
samplenew_00052601,neutral,
samplenew_00052654,sad,
samplenew_00052672,happy,
samplenew_00054975,neutral,
samplenew_00055307,angry,
samplenew_00055976,sad,
samplenew_00056276,happy,
samplenew_00056724,sad,
samplenew_00059001,angry,
samplenew_00059343,worried,
samplenew_00061149,happy,
samplenew_00061261,angry,
samplenew_00061723,neutral,
samplenew_00061821,neutral,
samplenew_00063673,happy,
samplenew_00064631,neutral,
samplenew_00064672,angry,
samplenew_00064767,happy,
samplenew_00065142,happy,
samplenew_00065320,sad,
samplenew_00066528,angry,
samplenew_00067023,angry,
samplenew_00067106,sad,
samplenew_00067211,happy,
sample_00000184,angry,
sample_00000267,neutral,
sample_00002814,angry,
sample_00002852,sad,
sample_00003394,neutral,
sample_00003684,happy,
sample_00004189,neutral,
sample_00004327,angry,
sample_00004740,neutral,
sample_00004767,happy,
sample_00004774,angry,
samplenew_00000280,neutral,
samplenew_00000842,neutral,
samplenew_00000985,happy,
samplenew_00001233,sad,
samplenew_00001987,neutral,
samplenew_00003536,neutral,
samplenew_00003986,sad,
samplenew_00004194,worried,
samplenew_00005100,worried,
samplenew_00005109,happy,
samplenew_00005510,angry,
samplenew_00005523,angry,
samplenew_00005947,neutral,
samplenew_00006291,angry,
samplenew_00006368,angry,
samplenew_00007124,sad,
samplenew_00007279,sad,
samplenew_00007375,happy,
samplenew_00007521,angry,
samplenew_00007747,sad,
samplenew_00008356,happy,
samplenew_00008521,sad,
samplenew_00008703,angry,
samplenew_00008756,happy,
samplenew_00009583,neutral,
samplenew_00010034,angry,
samplenew_00010081,sad,
samplenew_00011574,neutral,
samplenew_00011610,angry,
samplenew_00011796,neutral,
samplenew_00012049,angry,
samplenew_00012272,sad,
samplenew_00012284,angry,
samplenew_00012356,sad,
samplenew_00012656,happy,
samplenew_00012956,sad,
samplenew_00013649,angry,
samplenew_00014043,neutral,
samplenew_00014601,neutral,
samplenew_00014876,surprise,
samplenew_00015402,sad,
samplenew_00016987,neutral,
samplenew_00017284,neutral,
samplenew_00017628,sad,
samplenew_00018004,angry,
samplenew_00018694,sad,
samplenew_00019553,sad,
samplenew_00020141,happy,
samplenew_00020158,angry,
samplenew_00020359,sad,
samplenew_00020661,neutral,
samplenew_00020732,sad,
samplenew_00020752,sad,
samplenew_00020830,angry,
samplenew_00021087,sad,
samplenew_00021929,happy,
samplenew_00022001,neutral,
samplenew_00022249,happy,
samplenew_00022722,happy,
samplenew_00022980,neutral,
samplenew_00023330,angry,
samplenew_00023513,worried,
samplenew_00023955,angry,
samplenew_00024021,neutral,
samplenew_00024087,neutral,
samplenew_00024240,neutral,
samplenew_00024316,angry,
samplenew_00025102,sad,
samplenew_00025266,neutral,
samplenew_00025555,sad,
samplenew_00025638,sad,
samplenew_00025914,neutral,
samplenew_00026115,worried,
samplenew_00026670,neutral,
samplenew_00026707,sad,
samplenew_00027455,neutral,
samplenew_00027654,surprise,
samplenew_00028065,sad,
samplenew_00028618,sad,
samplenew_00028933,neutral,
samplenew_00029180,angry,
samplenew_00029260,neutral,
samplenew_00029627,happy,
samplenew_00030806,happy,
samplenew_00031098,angry,
samplenew_00031863,angry,
samplenew_00031878,happy,
samplenew_00032256,sad,
samplenew_00033304,angry,
samplenew_00034388,sad,
samplenew_00034744,neutral,
samplenew_00034806,sad,
samplenew_00035079,neutral,
samplenew_00035731,sad,
samplenew_00036160,sad,
samplenew_00037561,sad,
samplenew_00037694,neutral,
samplenew_00037959,worried,
samplenew_00037996,happy,
samplenew_00038897,neutral,
samplenew_00039142,angry,
samplenew_00039190,neutral,
samplenew_00040066,neutral,
samplenew_00040208,happy,
samplenew_00040388,neutral,
samplenew_00040519,neutral,
samplenew_00040790,sad,
samplenew_00041507,angry,
samplenew_00042048,neutral,
samplenew_00042224,sad,
samplenew_00043335,sad,
samplenew_00043364,sad,
samplenew_00043525,happy,
samplenew_00044286,sad,
samplenew_00045795,sad,
samplenew_00046308,angry,
samplenew_00046365,sad,
samplenew_00047234,neutral,
samplenew_00047277,neutral,
samplenew_00048125,neutral,
samplenew_00049354,angry,
samplenew_00051592,happy,
samplenew_00051741,neutral,
samplenew_00052448,neutral,
samplenew_00052542,neutral,
samplenew_00053060,neutral,
samplenew_00053061,neutral,
samplenew_00053080,neutral,
samplenew_00053522,neutral,
samplenew_00054381,angry,
samplenew_00054809,sad,
samplenew_00055219,angry,
samplenew_00055358,neutral,
samplenew_00055999,happy,
samplenew_00056301,neutral,
samplenew_00057091,worried,
samplenew_00057154,angry,
samplenew_00057308,neutral,
samplenew_00057713,happy,
samplenew_00058212,happy,
samplenew_00058348,neutral,
samplenew_00058426,happy,
samplenew_00058471,happy,
samplenew_00058622,neutral,
samplenew_00059059,angry,
samplenew_00059174,worried,
samplenew_00059377,worried,
samplenew_00059475,sad,
samplenew_00060390,happy,
samplenew_00060520,sad,
samplenew_00062101,angry,
samplenew_00062419,neutral,
samplenew_00063084,happy,
samplenew_00063114,happy,
samplenew_00063290,happy,
samplenew_00063338,happy,
samplenew_00063867,neutral,
samplenew_00064730,sad,
samplenew_00064745,neutral,
samplenew_00064925,angry,
samplenew_00065002,happy,
samplenew_00065106,angry,
samplenew_00065155,angry,
samplenew_00066725,neutral,
samplenew_00067122,neutral,
samplenew_00067328,angry,
samplenew_00067747,sad,
samplenew_00068045,neutral,
samplenew_00068735,worried,
samplenew_00068781,sad,
samplenew_00069327,angry,
samplenew_00070449,happy,
samplenew_00000171,sad,
samplenew_00000702,neutral,
samplenew_00001231,sad,
samplenew_00001401,neutral,
samplenew_00002465,sad,
samplenew_00002648,happy,
samplenew_00003081,angry,
samplenew_00004297,neutral,
samplenew_00004379,neutral,
samplenew_00004706,happy,
samplenew_00005416,neutral,
samplenew_00005579,angry,
samplenew_00005614,neutral,
samplenew_00005780,neutral,
samplenew_00005985,neutral,
samplenew_00006251,sad,
samplenew_00006647,sad,
samplenew_00006676,angry,
samplenew_00007260,neutral,
samplenew_00007281,happy,
samplenew_00007401,neutral,
samplenew_00007492,angry,
samplenew_00007677,angry,
samplenew_00008357,happy,
samplenew_00008664,neutral,
samplenew_00009897,sad,
samplenew_00009911,angry,
samplenew_00009941,sad,
samplenew_00011064,sad,
samplenew_00011128,happy,
samplenew_00020997,happy,
samplenew_00021697,neutral,
samplenew_00021831,neutral,
samplenew_00021850,happy,
samplenew_00021881,neutral,
samplenew_00022057,sad,
samplenew_00022505,neutral,
sample_00001262,angry,
sample_00001621,neutral,
sample_00005148,neutral,
sample_00006001,surprise,
sample_00006258,angry,
samplenew_00013039,sad,
samplenew_00013322,surprise,
samplenew_00013825,neutral,
samplenew_00014673,happy,
samplenew_00014807,sad,
samplenew_00014869,surprise,
samplenew_00015039,surprise,
samplenew_00015115,neutral,
samplenew_00015337,happy,
samplenew_00015391,angry,
samplenew_00016198,neutral,
samplenew_00017881,sad,
samplenew_00018522,sad,
samplenew_00018633,happy,
samplenew_00018776,happy,
samplenew_00019430,sad,
samplenew_00032160,happy,
samplenew_00032194,happy,
samplenew_00033603,sad,
samplenew_00033816,sad,
samplenew_00034463,angry,
samplenew_00034521,neutral,
samplenew_00035625,neutral,
samplenew_00035806,angry,
samplenew_00035927,sad,
samplenew_00022708,angry,
samplenew_00023720,happy,
samplenew_00024055,sad,
samplenew_00024255,sad,
samplenew_00025540,neutral,
samplenew_00025931,neutral,
samplenew_00026189,sad,
samplenew_00027015,neutral,
samplenew_00027092,neutral,
samplenew_00027318,sad,
samplenew_00027599,sad,
samplenew_00028293,happy,
samplenew_00028323,neutral,
samplenew_00029127,neutral,
samplenew_00029730,angry,
samplenew_00030585,angry,
samplenew_00031124,sad,
samplenew_00031522,sad,
samplenew_00046264,angry,
samplenew_00046303,angry,
samplenew_00046307,angry,
samplenew_00047638,neutral,
samplenew_00036210,sad,
samplenew_00036651,sad,
samplenew_00037349,neutral,
samplenew_00038302,happy,
samplenew_00038749,sad,
samplenew_00039658,angry,
samplenew_00040272,angry,
samplenew_00040661,happy,
samplenew_00040793,sad,
samplenew_00042049,neutral,
samplenew_00042211,neutral,
samplenew_00042220,neutral,
samplenew_00042267,angry,
samplenew_00042427,angry,
samplenew_00042807,angry,
samplenew_00043100,neutral,
samplenew_00043678,sad,
samplenew_00043738,sad,
samplenew_00043916,neutral,
samplenew_00044134,surprise,
samplenew_00045636,neutral,
samplenew_00069524,neutral,
samplenew_00069820,angry,
samplenew_00069940,sad,
samplenew_00069948,happy,
samplenew_00070166,neutral,
samplenew_00070496,sad,
samplenew_00047823,happy,
samplenew_00048785,neutral,
samplenew_00048788,neutral,
samplenew_00048838,sad,
samplenew_00048945,neutral,
samplenew_00049092,sad,
samplenew_00049347,neutral,
samplenew_00049844,neutral,
samplenew_00050913,angry,
samplenew_00050946,angry,
samplenew_00051499,sad,
samplenew_00051627,angry,
samplenew_00051713,angry,
samplenew_00051959,angry,
samplenew_00052880,angry,
samplenew_00052940,sad,
samplenew_00053025,sad,
samplenew_00053245,happy,
samplenew_00053901,angry,
samplenew_00054227,sad,
samplenew_00054323,sad,
samplenew_00054555,neutral,
samplenew_00055169,neutral,
samplenew_00056100,angry,
samplenew_00056776,neutral,
samplenew_00056813,sad,
samplenew_00056975,neutral,
samplenew_00057050,surprise,
samplenew_00058874,happy,
samplenew_00059701,sad,
samplenew_00059757,angry,
samplenew_00060671,neutral,
samplenew_00061214,neutral,
samplenew_00061266,sad,
samplenew_00061268,sad,
samplenew_00061735,angry,
samplenew_00061910,happy,
samplenew_00062118,sad,
samplenew_00062696,angry,
samplenew_00062819,happy,
samplenew_00062998,sad,
samplenew_00063516,sad,
samplenew_00064648,sad,
samplenew_00065181,neutral,
samplenew_00065375,neutral,
samplenew_00065389,sad,
samplenew_00065528,surprise,
samplenew_00065720,sad,
samplenew_00065992,sad,
samplenew_00066602,angry,
samplenew_00067394,neutral,
samplenew_00067688,sad,
samplenew_00068424,sad,
samplenew_00068872,angry,
samplenew3_00052582,surprise,
samplenew3_00048705,worried,
samplenew3_00061393,neutral,
samplenew3_00034480,happy,
samplenew3_00006664,neutral,
samplenew3_00031246,happy,
samplenew3_00100417,worried,
samplenew3_00086308,happy,
samplenew3_00057550,sad,
samplenew3_00115395,neutral,
samplenew3_00069350,surprise,
samplenew3_00102305,worried,
samplenew3_00071005,surprise,
samplenew3_00023334,neutral,
samplenew3_00058013,worried,
samplenew3_00024384,worried,
samplenew3_00073532,surprise,
samplenew3_00054023,surprise,
samplenew3_00064640,surprise,
samplenew3_00093883,sad,
samplenew3_00077804,surprise,
samplenew3_00015599,surprise,
samplenew3_00095229,worried,
samplenew3_00106534,happy,
samplenew3_00107917,sad,
samplenew3_00050282,worried,
samplenew3_00010243,happy,
samplenew3_00057857,happy,
samplenew3_00032111,surprise,
samplenew3_00020773,happy,
samplenew3_00019688,worried,
samplenew3_00086521,surprise,
samplenew3_00084542,happy,
samplenew3_00103903,happy,
samplenew3_00043167,surprise,
samplenew3_00053500,worried,
samplenew3_00035208,happy,
samplenew3_00110948,angry,
samplenew3_00009782,worried,
samplenew3_00100066,happy,
samplenew3_00082646,happy,
samplenew3_00043185,worried,
samplenew3_00040240,happy,
samplenew3_00112333,worried,
samplenew3_00099382,happy,
samplenew3_00047430,worried,
samplenew3_00004511,worried,
samplenew3_00006360,happy,
samplenew3_00038278,worried,
samplenew3_00084677,happy,
samplenew3_00030594,worried,
samplenew3_00030070,surprise,
samplenew3_00032414,worried,
samplenew3_00033076,surprise,
samplenew3_00059759,surprise,
samplenew3_00057522,sad,
samplenew3_00019474,surprise,
samplenew3_00108305,worried,
samplenew3_00000746,neutral,
samplenew3_00061590,neutral,
samplenew3_00077774,neutral,
samplenew3_00106307,surprise,
samplenew3_00092201,worried,
samplenew3_00015749,angry,
samplenew3_00107548,surprise,
samplenew3_00015404,surprise,
samplenew3_00028153,neutral,
samplenew3_00033665,surprise,
samplenew3_00005536,neutral,
samplenew3_00110715,sad,
samplenew3_00111698,surprise,
samplenew3_00068436,worried,
samplenew3_00089286,happy,
samplenew3_00068617,worried,
samplenew3_00108713,neutral,
samplenew3_00042304,happy,
samplenew3_00017176,surprise,
samplenew3_00094660,angry,
samplenew3_00074581,worried,
samplenew3_00062609,worried,
samplenew3_00050683,worried,
samplenew3_00080723,angry,
samplenew3_00079251,surprise,
samplenew3_00046754,neutral,
samplenew3_00027850,neutral,
samplenew3_00007269,neutral,
samplenew3_00075436,happy,
samplenew3_00091946,neutral,
samplenew3_00007304,neutral,
samplenew3_00051127,neutral,
samplenew3_00100985,angry,
samplenew3_00055860,sad,
samplenew3_00067749,sad,
samplenew3_00104570,happy,
samplenew3_00073568,happy,
samplenew3_00089365,happy,
samplenew3_00005285,happy,
samplenew3_00029267,angry,
samplenew3_00010115,neutral,
samplenew3_00051522,worried,
samplenew3_00062294,sad,
samplenew3_00014283,angry,
samplenew3_00088660,happy,
samplenew3_00069591,angry,
samplenew3_00085528,angry,
samplenew3_00082170,sad,
samplenew3_00009202,worried,
samplenew3_00078996,neutral,
samplenew3_00019885,happy,
samplenew3_00007670,worried,
samplenew3_00008966,worried,
samplenew3_00055086,sad,
samplenew3_00066095,neutral,
samplenew3_00090043,sad,
samplenew3_00083868,angry,
samplenew3_00089990,angry,
samplenew3_00051427,happy,
samplenew3_00059723,angry,
samplenew3_00108594,happy,
samplenew3_00027114,sad,
samplenew3_00113060,sad,
samplenew3_00076603,sad,
samplenew3_00107379,worried,
samplenew3_00039870,surprise,
samplenew3_00032693,happy,
samplenew3_00094407,angry,
samplenew3_00031377,worried,
samplenew3_00087886,sad,
samplenew3_00025317,happy,
samplenew3_00008188,sad,
samplenew3_00003880,sad,
samplenew3_00051588,worried,
samplenew3_00101503,worried,
samplenew3_00002535,worried,
samplenew3_00071293,worried,
samplenew3_00026332,worried,
samplenew3_00058476,neutral,
samplenew3_00021495,happy,
samplenew3_00000668,angry,
samplenew3_00023491,angry,
samplenew3_00037553,angry,
samplenew3_00000908,angry,
samplenew3_00077297,sad,
samplenew3_00042908,happy,
samplenew3_00035791,worried,
samplenew3_00092613,angry,
samplenew3_00064509,angry,
samplenew3_00032535,sad,
samplenew3_00023195,happy,
samplenew3_00059478,happy,
samplenew3_00078354,worried,
samplenew3_00037131,worried,
samplenew3_00021717,happy,
samplenew3_00000416,sad,
samplenew3_00051691,sad,
samplenew3_00042260,angry,
samplenew3_00087892,happy,
samplenew3_00057827,angry,
